ID_пользователя,Дата_посещения_сайта,День_недели,Месяц,Наименование_событий,Наименование_страницы,Выручка,Средняя_выручка
8148,2024-01-09 23:45:00,Tuesday,1,view,main_page,,
8148,2024-01-09 23:45:13,Tuesday,1,click,pdp,,
8148,2024-01-21 08:14:00,Sunday,1,add,pdp,,
8148,2024-01-21 08:14:06,Sunday,1,view,cart,,
8148,2024-01-21 08:14:12,Sunday,1,purchase,cart,772.5,508.5220910189287
8149,2024-01-11 14:44:00,Thursday,1,view,search,,
8149,2024-01-11 14:44:47,Thursday,1,add,pdp,,
8149,2024-01-11 14:44:51,Thursday,1,view,cart,,
8149,2024-01-11 14:44:56,Thursday,1,purchase,cart,256.03,508.5220910189287
8149,2024-01-18 05:34:00,Thursday,1,view,main_page,,
8149,2024-01-18 05:34:51,Thursday,1,click,pdp,,
8149,2024-01-18 05:35:03,Thursday,1,add,pdp,,
8149,2024-01-18 05:35:06,Thursday,1,view,cart,,
8149,2024-01-18 05:35:17,Thursday,1,purchase,cart,263.91,508.5220910189287
8150,2024-01-06 18:22:00,Saturday,1,view,search,,
8150,2024-01-06 18:22:49,Saturday,1,click,pdp,,
8150,2024-01-06 18:23:18,Saturday,1,add,pdp,,
8150,2024-01-06 18:23:22,Saturday,1,view,cart,,
8150,2024-01-06 18:23:44,Saturday,1,purchase,cart,659.62,508.5220910189287
8150,2024-01-13 02:17:00,Saturday,1,view,catalog,,
8150,2024-01-13 02:17:19,Saturday,1,click,pdp,,
8150,2024-01-13 02:17:22,Saturday,1,add,pdp,,
8150,2024-01-24 06:54:00,Wednesday,1,view,search,,
8151,2024-01-11 03:55:00,Thursday,1,view,main_page,,
8151,2024-01-11 03:55:05,Thursday,1,click,pdp,,
8151,2024-01-11 03:55:16,Thursday,1,add,pdp,,
8151,2024-01-11 03:55:23,Thursday,1,view,cart,,
8151,2024-01-11 03:56:02,Thursday,1,purchase,cart,76.14,508.5220910189287
8151,2024-01-04 20:57:00,Thursday,1,view,recommendations,,
8152,2024-01-11 10:33:00,Thursday,1,view,main_page,,
8152,2024-01-11 10:33:23,Thursday,1,click,pdp,,
8152,2024-01-11 10:33:32,Thursday,1,add,pdp,,
8152,2024-01-11 10:33:41,Thursday,1,view,cart,,
8152,2024-01-11 10:33:49,Thursday,1,purchase,cart,119.56,508.5220910189287
8152,2024-01-26 03:36:00,Friday,1,view,search,,
8152,2024-01-26 03:36:44,Friday,1,add,search,,
8152,2024-01-26 03:36:47,Friday,1,view,cart,,
8152,2024-01-26 03:37:05,Friday,1,purchase,cart,585.52,508.5220910189287
8152,2024-01-27 08:32:00,Saturday,1,view,main_page,,
8152,2024-01-27 08:32:15,Saturday,1,click,pdp,,
8152,2024-01-27 08:32:29,Saturday,1,add,pdp,,
8152,2024-01-27 08:32:41,Saturday,1,view,cart,,
8152,2024-01-27 08:32:59,Saturday,1,purchase,cart,718.95,508.5220910189287
8152,2024-01-22 19:45:00,Monday,1,view,recommendations,,
8153,2024-01-25 13:44:00,Thursday,1,view,catalog,,
8153,2024-01-25 13:44:17,Thursday,1,add,pdp,,
8154,2024-01-03 03:24:00,Wednesday,1,view,search,,
8154,2024-01-07 16:22:00,Sunday,1,view,main_page,,
8154,2024-01-07 16:22:40,Sunday,1,add,catalog,,
8154,2024-01-07 16:22:58,Sunday,1,view,cart,,
8154,2024-01-07 16:23:35,Sunday,1,purchase,cart,863.45,508.5220910189287
8155,2024-01-03 05:46:00,Wednesday,1,view,catalog,,
8155,2024-01-03 05:46:17,Wednesday,1,click,pdp,,
8155,2024-01-01 09:05:00,Monday,1,add,catalog,,
8155,2024-01-01 09:05:09,Monday,1,view,cart,,
8155,2024-01-01 09:05:47,Monday,1,purchase,cart,740.83,508.5220910189287
8156,2024-01-06 08:34:00,Saturday,1,view,main_page,,
8156,2024-01-06 08:34:29,Saturday,1,click,pdp,,
8156,2024-01-27 13:54:00,Saturday,1,view,search,,
8156,2024-01-27 13:54:49,Saturday,1,click,pdp,,
8156,2024-01-29 17:42:00,Monday,1,view,catalog,,
8156,2024-01-29 17:42:33,Monday,1,click,pdp,,
8156,2024-01-29 17:42:37,Monday,1,add,pdp,,
8157,2024-01-22 14:06:00,Monday,1,view,search,,
8157,2024-01-22 14:06:14,Monday,1,click,pdp,,
8157,2024-01-16 12:28:00,Tuesday,1,view,search,,
8157,2024-01-16 12:28:29,Tuesday,1,click,pdp,,
8157,2024-01-20 05:50:00,Saturday,1,view,catalog,,
8158,2024-01-08 11:40:00,Monday,1,click,pdp,,
8158,2024-01-10 19:04:00,Wednesday,1,view,search,,
8158,2024-01-10 19:04:18,Wednesday,1,click,pdp,,
8159,2024-01-11 10:11:00,Thursday,1,view,search,,
8159,2024-01-11 10:11:32,Thursday,1,click,pdp,,
8159,2024-01-01 13:10:00,Monday,1,view,catalog,,
8160,2024-01-26 20:37:00,Friday,1,view,main_page,,
8160,2024-01-26 20:37:43,Friday,1,click,pdp,,
8160,2024-01-15 17:16:00,Monday,1,view,search,,
8160,2024-01-15 17:16:10,Monday,1,add,search,,
8160,2024-01-15 17:16:16,Monday,1,view,cart,,
8160,2024-01-15 17:16:20,Monday,1,purchase,cart,661.91,508.5220910189287
8161,2024-01-21 01:37:00,Sunday,1,add,search,,
8161,2024-01-21 01:37:03,Sunday,1,view,cart,,
8161,2024-01-21 01:37:40,Sunday,1,purchase,cart,1026.94,508.5220910189287
8161,2024-01-17 13:41:00,Wednesday,1,view,search,,
8161,2024-01-17 13:41:11,Wednesday,1,click,pdp,,
8161,2024-01-17 13:41:31,Wednesday,1,add,pdp,,
8161,2024-01-17 13:41:38,Wednesday,1,view,cart,,
8161,2024-01-17 13:41:44,Wednesday,1,purchase,cart,897.02,508.5220910189287
8162,2024-01-15 01:56:00,Monday,1,view,search,,
8162,2024-01-15 01:56:48,Monday,1,click,pdp,,
8162,2024-01-15 01:57:13,Monday,1,add,pdp,,
8162,2024-01-15 01:57:25,Monday,1,view,cart,,
8162,2024-01-15 01:57:32,Monday,1,purchase,cart,122.73,508.5220910189287
8162,2024-01-24 17:10:00,Wednesday,1,view,catalog,,
8162,2024-01-24 17:10:59,Wednesday,1,click,pdp,,
8163,2024-01-27 06:13:00,Saturday,1,view,main_page,,
8163,2024-01-27 06:13:51,Saturday,1,click,pdp,,
8163,2024-01-27 06:14:02,Saturday,1,add,pdp,,
8163,2024-01-27 06:14:11,Saturday,1,view,cart,,
8163,2024-01-27 06:14:14,Saturday,1,purchase,cart,146.73,508.5220910189287
8164,2024-01-20 12:10:00,Saturday,1,click,pdp,,
8164,2024-01-20 12:10:24,Saturday,1,add,pdp,,
8164,2024-01-20 12:10:29,Saturday,1,view,cart,,
8164,2024-01-20 12:10:45,Saturday,1,purchase,cart,587.14,508.5220910189287
8164,2024-01-19 13:42:00,Friday,1,view,main_page,,
8164,2024-01-19 13:42:17,Friday,1,click,pdp,,
8164,2024-01-12 21:36:00,Friday,1,click,pdp,,
8165,2024-01-30 02:52:00,Tuesday,1,view,recommendations,,
8165,2024-01-30 02:52:25,Tuesday,1,click,pdp,,
8165,2024-01-19 04:23:00,Friday,1,view,search,,
8165,2024-01-19 04:23:38,Friday,1,click,pdp,,
8165,2024-01-03 12:40:00,Wednesday,1,view,catalog,,
8165,2024-01-03 12:40:22,Wednesday,1,add,search,,
8165,2024-01-03 12:40:30,Wednesday,1,view,cart,,
8165,2024-01-03 12:40:53,Wednesday,1,purchase,cart,315.6,508.5220910189287
8165,2024-01-28 03:27:00,Sunday,1,view,main_page,,
8165,2024-01-28 03:27:58,Sunday,1,click,pdp,,
8165,2024-01-28 03:28:12,Sunday,1,add,pdp,,
8165,2024-01-28 03:28:23,Sunday,1,view,cart,,
8165,2024-01-28 03:29:00,Sunday,1,purchase,cart,221.02,508.5220910189287
8166,2024-01-05 18:22:00,Friday,1,add,catalog,,
8166,2024-01-05 18:22:13,Friday,1,view,cart,,
8166,2024-01-05 18:22:23,Friday,1,purchase,cart,587.42,508.5220910189287
8166,2024-01-09 16:09:00,Tuesday,1,view,recommendations,,
8166,2024-01-09 16:09:03,Tuesday,1,click,pdp,,
8166,2024-01-23 00:05:00,Tuesday,1,view,catalog,,
8166,2024-01-23 00:05:55,Tuesday,1,add,recommendations,,
8166,2024-01-23 00:06:07,Tuesday,1,view,cart,,
8166,2024-01-23 00:06:29,Tuesday,1,purchase,cart,897.64,508.5220910189287
8166,2024-01-11 02:27:00,Thursday,1,view,main_page,,
8167,2024-01-26 06:11:00,Friday,1,view,main_page,,
8167,2024-01-26 06:11:01,Friday,1,add,pdp,,
8167,2024-01-26 06:11:19,Friday,1,view,cart,,
8167,2024-01-26 06:11:27,Friday,1,purchase,cart,118.55,508.5220910189287
8167,2024-01-05 08:44:00,Friday,1,view,search,,
8167,2024-01-05 08:44:40,Friday,1,add,recommendations,,
8167,2024-01-05 08:44:59,Friday,1,view,cart,,
8167,2024-01-05 08:45:23,Friday,1,purchase,cart,305.99,508.5220910189287
8167,2024-01-27 17:34:00,Saturday,1,view,main_page,,
8167,2024-01-27 17:34:14,Saturday,1,add,search,,
8167,2024-01-27 17:34:25,Saturday,1,view,cart,,
8167,2024-01-27 17:35:03,Saturday,1,purchase,cart,67.39,508.5220910189287
8167,2024-01-02 23:20:00,Tuesday,1,view,recommendations,,
8167,2024-01-02 23:20:23,Tuesday,1,click,pdp,,
8167,2024-01-13 21:25:00,Saturday,1,view,main_page,,
8167,2024-01-13 21:25:48,Saturday,1,click,pdp,,
8168,2024-01-23 01:04:00,Tuesday,1,view,search,,
8168,2024-01-12 08:24:00,Friday,1,view,catalog,,
8168,2024-01-12 08:24:48,Friday,1,click,pdp,,
8168,2024-01-12 08:24:57,Friday,1,add,pdp,,
8168,2024-01-12 08:25:00,Friday,1,view,cart,,
8168,2024-01-12 08:25:19,Friday,1,purchase,cart,558.45,508.5220910189287
8168,2024-01-17 00:33:00,Wednesday,1,view,search,,
8168,2024-01-17 00:33:37,Wednesday,1,click,pdp,,
8168,2024-01-17 00:33:55,Wednesday,1,add,pdp,,
8168,2024-01-17 00:34:05,Wednesday,1,view,cart,,
8168,2024-01-17 00:34:16,Wednesday,1,purchase,cart,589.58,508.5220910189287
8169,2024-01-02 13:01:00,Tuesday,1,view,main_page,,
8169,2024-01-02 13:01:33,Tuesday,1,add,recommendations,,
8169,2024-01-05 10:10:00,Friday,1,view,catalog,,
8169,2024-01-05 10:10:06,Friday,1,click,pdp,,
8169,2024-01-05 10:10:28,Friday,1,add,pdp,,
8169,2024-01-05 10:10:42,Friday,1,view,cart,,
8169,2024-01-05 10:10:59,Friday,1,purchase,cart,323.97,508.5220910189287
8169,2024-01-28 17:50:00,Sunday,1,view,catalog,,
8169,2024-01-28 17:50:13,Sunday,1,add,catalog,,
8169,2024-01-15 05:03:00,Monday,1,view,recommendations,,
8169,2024-01-15 05:03:05,Monday,1,add,search,,
8169,2024-01-15 05:03:23,Monday,1,view,cart,,
8169,2024-01-15 05:03:51,Monday,1,purchase,cart,858.97,508.5220910189287
8170,2024-01-07 12:54:00,Sunday,1,view,main_page,,
8170,2024-01-07 12:54:33,Sunday,1,add,pdp,,
8170,2024-01-07 12:54:48,Sunday,1,view,cart,,
8170,2024-01-07 12:55:17,Sunday,1,purchase,cart,736.66,508.5220910189287
8170,2024-01-27 13:16:00,Saturday,1,view,catalog,,
8170,2024-01-29 22:35:00,Monday,1,view,main_page,,
8170,2024-01-29 22:35:28,Monday,1,add,search,,
8170,2024-01-29 22:35:34,Monday,1,view,cart,,
8170,2024-01-29 22:36:08,Monday,1,purchase,cart,979.13,508.5220910189287
8170,2024-01-07 23:10:00,Sunday,1,view,search,,
8170,2024-01-07 23:10:55,Sunday,1,add,catalog,,
8170,2024-01-07 23:11:00,Sunday,1,view,cart,,
8170,2024-01-07 23:11:17,Sunday,1,purchase,cart,525.1,508.5220910189287
8171,2024-01-05 16:08:00,Friday,1,view,search,,
8171,2024-01-05 16:08:13,Friday,1,add,catalog,,
8171,2024-01-05 16:08:17,Friday,1,view,cart,,
8171,2024-01-05 16:08:46,Friday,1,purchase,cart,347.0,508.5220910189287
8171,2024-01-18 06:31:00,Thursday,1,view,main_page,,
8171,2024-01-18 06:31:36,Thursday,1,click,pdp,,
8171,2024-01-18 06:31:39,Thursday,1,add,pdp,,
8171,2024-01-27 07:08:00,Saturday,1,view,main_page,,
8171,2024-01-27 07:37:00,Saturday,1,view,search,,
8171,2024-01-27 07:37:06,Saturday,1,add,pdp,,
8171,2024-01-03 01:03:00,Wednesday,1,view,main_page,,
8171,2024-01-03 01:03:14,Wednesday,1,click,pdp,,
8172,2024-01-16 15:57:00,Tuesday,1,view,recommendations,,
8173,2024-01-16 14:03:00,Tuesday,1,view,main_page,,
8173,2024-01-16 14:03:50,Tuesday,1,click,pdp,,
8173,2024-01-16 14:03:54,Tuesday,1,add,pdp,,
8173,2024-01-16 14:04:10,Tuesday,1,view,cart,,
8173,2024-01-16 14:04:49,Tuesday,1,purchase,cart,624.31,508.5220910189287
8173,2024-01-20 22:55:00,Saturday,1,view,search,,
8173,2024-01-20 22:55:24,Saturday,1,click,pdp,,
8173,2024-01-20 22:55:31,Saturday,1,add,pdp,,
8173,2024-01-20 22:55:32,Saturday,1,view,cart,,
8173,2024-01-20 22:55:42,Saturday,1,purchase,cart,879.05,508.5220910189287
8173,2024-01-27 12:33:00,Saturday,1,view,catalog,,
8173,2024-01-27 12:33:16,Saturday,1,add,recommendations,,
8173,2024-01-27 12:33:31,Saturday,1,view,cart,,
8173,2024-01-27 12:33:59,Saturday,1,purchase,cart,472.89,508.5220910189287
8174,2024-01-11 10:15:00,Thursday,1,click,pdp,,
8174,2024-01-11 10:15:18,Thursday,1,add,pdp,,
8174,2024-01-11 10:15:24,Thursday,1,view,cart,,
8174,2024-01-11 10:15:30,Thursday,1,purchase,cart,747.4,508.5220910189287
8175,2024-01-11 17:15:00,Thursday,1,view,main_page,,
8175,2024-01-09 21:16:00,Tuesday,1,view,search,,
8175,2024-01-09 21:16:32,Tuesday,1,click,pdp,,
8175,2024-01-24 04:17:00,Wednesday,1,view,recommendations,,
8175,2024-01-24 04:17:52,Wednesday,1,click,pdp,,
8175,2024-01-24 04:18:21,Wednesday,1,add,pdp,,
8176,2024-01-18 18:37:00,Thursday,1,view,search,,
8176,2024-01-18 18:37:11,Thursday,1,click,pdp,,
8176,2024-01-20 23:58:00,Saturday,1,add,pdp,,
8176,2024-01-20 23:58:19,Saturday,1,view,cart,,
8176,2024-01-20 23:58:35,Saturday,1,purchase,cart,69.63,508.5220910189287
8177,2024-01-09 20:27:00,Tuesday,1,view,recommendations,,
8177,2024-01-09 20:27:12,Tuesday,1,add,search,,
8177,2024-01-09 20:27:27,Tuesday,1,view,cart,,
8177,2024-01-09 20:27:50,Tuesday,1,purchase,cart,45.56,508.5220910189287
8177,2024-01-06 02:16:00,Saturday,1,view,main_page,,
8177,2024-01-06 02:16:29,Saturday,1,click,pdp,,
8177,2024-01-26 09:15:00,Friday,1,view,search,,
8177,2024-01-26 09:15:55,Friday,1,add,catalog,,
8177,2024-01-26 09:16:02,Friday,1,view,cart,,
8177,2024-01-26 09:16:23,Friday,1,purchase,cart,445.82,508.5220910189287
8177,2024-01-16 03:25:00,Tuesday,1,view,catalog,,
8178,2024-01-28 04:38:00,Sunday,1,view,catalog,,
8178,2024-01-28 04:38:48,Sunday,1,click,pdp,,
8179,2024-01-05 01:22:00,Friday,1,view,catalog,,
8179,2024-01-05 01:22:12,Friday,1,click,pdp,,
8179,2024-01-15 19:19:00,Monday,1,view,recommendations,,
8179,2024-01-15 19:19:09,Monday,1,add,recommendations,,
8179,2024-01-15 19:19:20,Monday,1,view,cart,,
8179,2024-01-15 19:19:47,Monday,1,purchase,cart,165.42,508.5220910189287
8179,2024-01-12 03:35:00,Friday,1,view,main_page,,
8179,2024-01-12 03:35:22,Friday,1,add,pdp,,
8179,2024-01-12 03:35:35,Friday,1,view,cart,,
8179,2024-01-12 03:35:54,Friday,1,purchase,cart,79.28,508.5220910189287
8180,2024-01-22 17:13:00,Monday,1,view,search,,
8180,2024-01-22 17:13:21,Monday,1,click,pdp,,
8180,2024-01-22 17:13:27,Monday,1,add,pdp,,
8180,2024-01-22 17:13:30,Monday,1,view,cart,,
8180,2024-01-22 17:13:40,Monday,1,purchase,cart,266.83,508.5220910189287
8181,2024-01-17 07:51:00,Wednesday,1,view,catalog,,
8181,2024-01-14 22:47:00,Sunday,1,view,main_page,,
8181,2024-01-14 22:47:45,Sunday,1,click,pdp,,
8181,2024-01-08 23:13:00,Monday,1,view,main_page,,
8181,2024-01-08 23:13:55,Monday,1,click,pdp,,
8182,2024-01-24 03:00:00,Wednesday,1,view,main_page,,
8182,2024-01-24 03:00:07,Wednesday,1,add,search,,
8182,2024-01-24 03:00:26,Wednesday,1,view,cart,,
8182,2024-01-24 03:00:40,Wednesday,1,purchase,cart,583.87,508.5220910189287
8183,2024-01-27 21:53:00,Saturday,1,view,search,,
8183,2024-01-01 03:27:00,Monday,1,view,search,,
8183,2024-01-01 03:27:02,Monday,1,add,recommendations,,
8183,2024-01-01 03:27:13,Monday,1,view,cart,,
8183,2024-01-01 03:27:40,Monday,1,purchase,cart,238.02,508.5220910189287
8183,2024-01-01 11:44:00,Monday,1,view,recommendations,,
8183,2024-01-01 11:44:20,Monday,1,click,pdp,,
8183,2024-01-01 11:44:28,Monday,1,add,pdp,,
8183,2024-01-01 11:44:46,Monday,1,view,cart,,
8183,2024-01-01 11:44:58,Monday,1,purchase,cart,576.14,508.5220910189287
8183,2024-01-21 15:10:00,Sunday,1,click,pdp,,
8183,2024-01-21 15:10:10,Sunday,1,add,pdp,,
8183,2024-01-21 15:10:17,Sunday,1,view,cart,,
8183,2024-01-21 15:10:56,Sunday,1,purchase,cart,369.74,508.5220910189287
8184,2024-01-05 04:48:00,Friday,1,view,recommendations,,
8184,2024-01-05 04:48:34,Friday,1,click,pdp,,
8184,2024-01-05 04:48:45,Friday,1,add,pdp,,
8184,2024-01-05 04:49:01,Friday,1,view,cart,,
8184,2024-01-05 04:49:07,Friday,1,purchase,cart,1074.35,508.5220910189287
8184,2024-01-30 06:19:00,Tuesday,1,view,catalog,,
8184,2024-01-30 06:19:36,Tuesday,1,add,recommendations,,
8184,2024-01-30 06:19:55,Tuesday,1,view,cart,,
8184,2024-01-30 06:20:07,Tuesday,1,purchase,cart,303.82,508.5220910189287
8185,2024-01-09 04:11:00,Tuesday,1,view,search,,
8185,2024-01-09 04:11:58,Tuesday,1,add,pdp,,
8185,2024-01-09 04:12:13,Tuesday,1,view,cart,,
8185,2024-01-09 04:12:31,Tuesday,1,purchase,cart,363.34,508.5220910189287
8186,2024-01-11 01:35:00,Thursday,1,click,pdp,,
8186,2024-01-11 01:35:19,Thursday,1,add,pdp,,
8186,2024-01-11 01:35:29,Thursday,1,view,cart,,
8186,2024-01-11 01:36:06,Thursday,1,purchase,cart,582.34,508.5220910189287
8187,2024-01-16 20:00:00,Tuesday,1,view,catalog,,
8187,2024-01-16 20:00:10,Tuesday,1,click,pdp,,
8188,2024-01-17 05:27:00,Wednesday,1,view,recommendations,,
8188,2024-01-17 05:27:14,Wednesday,1,add,catalog,,
8188,2024-01-17 05:27:22,Wednesday,1,view,cart,,
8188,2024-01-17 05:27:34,Wednesday,1,purchase,cart,1001.38,508.5220910189287
8188,2024-01-26 10:15:00,Friday,1,add,pdp,,
8188,2024-01-26 10:15:12,Friday,1,view,cart,,
8188,2024-01-26 10:15:19,Friday,1,purchase,cart,230.49,508.5220910189287
8188,2024-01-07 11:15:00,Sunday,1,view,search,,
8189,2024-01-06 12:54:00,Saturday,1,view,search,,
8189,2024-01-06 12:54:08,Saturday,1,click,pdp,,
8189,2024-01-06 12:54:21,Saturday,1,add,pdp,,
8189,2024-01-06 12:54:30,Saturday,1,view,cart,,
8189,2024-01-06 12:54:45,Saturday,1,purchase,cart,22.84,508.5220910189287
8189,2024-01-29 10:27:00,Monday,1,view,recommendations,,
8189,2024-01-29 10:27:37,Monday,1,click,pdp,,
8189,2024-01-26 06:53:00,Friday,1,add,catalog,,
8189,2024-01-17 03:21:00,Wednesday,1,click,pdp,,
8189,2024-01-20 11:15:00,Saturday,1,view,main_page,,
8189,2024-01-20 11:15:20,Saturday,1,click,pdp,,
8189,2024-01-20 11:15:48,Saturday,1,add,pdp,,
8189,2024-01-20 11:15:54,Saturday,1,view,cart,,
8189,2024-01-20 11:16:02,Saturday,1,purchase,cart,201.66,508.5220910189287
8190,2024-01-07 18:07:00,Sunday,1,view,search,,
8190,2024-01-07 18:07:14,Sunday,1,click,pdp,,
8190,2024-01-27 16:58:00,Saturday,1,view,main_page,,
8190,2024-01-27 16:58:59,Saturday,1,add,recommendations,,
8190,2024-01-27 16:59:02,Saturday,1,view,cart,,
8190,2024-01-27 16:59:21,Saturday,1,purchase,cart,562.83,508.5220910189287
8191,2024-01-22 19:39:00,Monday,1,view,recommendations,,
8191,2024-01-06 21:21:00,Saturday,1,view,recommendations,,
8191,2024-01-09 18:47:00,Tuesday,1,view,catalog,,
8191,2024-01-09 18:47:59,Tuesday,1,add,pdp,,
8192,2024-01-01 03:43:00,Monday,1,view,catalog,,
8192,2024-01-01 03:43:27,Monday,1,add,catalog,,
8192,2024-01-29 14:08:00,Monday,1,view,catalog,,
8192,2024-01-29 14:08:09,Monday,1,add,recommendations,,
8193,2024-01-04 19:22:00,Thursday,1,view,catalog,,
8193,2024-01-04 19:22:38,Thursday,1,add,catalog,,
8193,2024-01-04 19:22:40,Thursday,1,view,cart,,
8193,2024-01-04 19:22:55,Thursday,1,purchase,cart,516.74,508.5220910189287
8194,2024-01-08 00:29:00,Monday,1,view,recommendations,,
8194,2024-01-16 12:25:00,Tuesday,1,view,main_page,,
8194,2024-01-24 23:06:00,Wednesday,1,view,catalog,,
8195,2024-01-22 21:16:00,Monday,1,view,catalog,,
8195,2024-01-02 22:20:00,Tuesday,1,view,catalog,,
8195,2024-01-02 22:20:03,Tuesday,1,add,pdp,,
8195,2024-01-02 22:20:18,Tuesday,1,view,cart,,
8195,2024-01-02 22:20:38,Tuesday,1,purchase,cart,238.83,508.5220910189287
8196,2024-01-06 14:10:00,Saturday,1,view,recommendations,,
8196,2024-01-06 14:10:28,Saturday,1,click,pdp,,
8196,2024-01-28 22:03:00,Sunday,1,view,catalog,,
8196,2024-01-28 22:03:06,Sunday,1,add,recommendations,,
8196,2024-01-28 22:03:20,Sunday,1,view,cart,,
8196,2024-01-28 22:03:39,Sunday,1,purchase,cart,904.03,508.5220910189287
8196,2024-01-03 20:20:00,Wednesday,1,view,main_page,,
8196,2024-01-03 20:20:30,Wednesday,1,add,pdp,,
8196,2024-01-03 20:20:32,Wednesday,1,view,cart,,
8196,2024-01-03 20:20:42,Wednesday,1,purchase,cart,331.44,508.5220910189287
8196,2024-01-05 11:23:00,Friday,1,view,catalog,,
8196,2024-01-05 11:23:11,Friday,1,click,pdp,,
8196,2024-01-05 11:23:27,Friday,1,add,pdp,,
8196,2024-01-05 11:23:33,Friday,1,view,cart,,
8196,2024-01-05 11:24:02,Friday,1,purchase,cart,236.79,508.5220910189287
8196,2024-01-27 00:46:00,Saturday,1,view,recommendations,,
8197,2024-01-20 20:48:00,Saturday,1,view,main_page,,
8197,2024-01-25 05:38:00,Thursday,1,view,recommendations,,
8197,2024-01-25 05:38:10,Thursday,1,click,pdp,,
8197,2024-01-18 02:44:00,Thursday,1,view,main_page,,
8197,2024-01-18 02:44:36,Thursday,1,add,pdp,,
8197,2024-01-18 02:44:44,Thursday,1,view,cart,,
8197,2024-01-18 02:45:09,Thursday,1,purchase,cart,551.58,508.5220910189287
8198,2024-01-21 12:11:00,Sunday,1,click,pdp,,
8199,2024-01-29 06:10:00,Monday,1,view,main_page,,
8199,2024-01-29 06:10:57,Monday,1,click,pdp,,
8199,2024-01-29 06:11:09,Monday,1,add,pdp,,
8199,2024-01-29 06:11:15,Monday,1,view,cart,,
8199,2024-01-29 06:11:42,Monday,1,purchase,cart,444.03,508.5220910189287
8200,2024-01-14 01:42:00,Sunday,1,click,pdp,,
8200,2024-01-02 08:32:00,Tuesday,1,view,catalog,,
8200,2024-01-02 08:32:58,Tuesday,1,click,pdp,,
8201,2024-01-29 08:17:00,Monday,1,view,search,,
8201,2024-01-29 08:17:52,Monday,1,click,pdp,,
8201,2024-01-16 23:47:00,Tuesday,1,view,catalog,,
8201,2024-01-16 23:47:31,Tuesday,1,click,pdp,,
8201,2024-01-16 23:47:41,Tuesday,1,add,pdp,,
8201,2024-01-04 20:10:00,Thursday,1,view,recommendations,,
8201,2024-01-04 20:10:39,Thursday,1,click,pdp,,
8202,2024-01-18 04:11:00,Thursday,1,click,pdp,,
8202,2024-01-18 04:11:01,Thursday,1,add,pdp,,
8202,2024-01-18 04:11:15,Thursday,1,view,cart,,
8202,2024-01-18 04:11:50,Thursday,1,purchase,cart,964.72,508.5220910189287
8202,2024-01-06 20:38:00,Saturday,1,view,main_page,,
8202,2024-01-06 20:38:21,Saturday,1,click,pdp,,
8202,2024-01-06 20:38:37,Saturday,1,add,pdp,,
8202,2024-01-06 20:38:43,Saturday,1,view,cart,,
8202,2024-01-06 20:39:04,Saturday,1,purchase,cart,742.7,508.5220910189287
8203,2024-01-04 16:10:00,Thursday,1,view,recommendations,,
8203,2024-01-04 16:10:55,Thursday,1,click,pdp,,
8203,2024-01-04 16:11:05,Thursday,1,add,pdp,,
8203,2024-01-04 16:11:14,Thursday,1,view,cart,,
8203,2024-01-04 16:11:27,Thursday,1,purchase,cart,683.86,508.5220910189287
8203,2024-01-24 04:09:00,Wednesday,1,view,recommendations,,
8203,2024-01-24 04:09:40,Wednesday,1,add,catalog,,
8203,2024-01-24 04:09:53,Wednesday,1,view,cart,,
8203,2024-01-24 04:10:32,Wednesday,1,purchase,cart,870.26,508.5220910189287
8203,2024-01-25 22:34:00,Thursday,1,view,search,,
8203,2024-01-28 12:42:00,Sunday,1,click,pdp,,
8203,2024-01-22 23:29:00,Monday,1,add,catalog,,
8204,2024-01-18 10:54:00,Thursday,1,view,main_page,,
8204,2024-01-18 10:54:31,Thursday,1,click,pdp,,
8204,2024-01-08 02:53:00,Monday,1,view,main_page,,
8204,2024-01-08 21:06:00,Monday,1,view,search,,
8204,2024-01-08 21:06:21,Monday,1,click,pdp,,
8204,2024-01-08 21:06:47,Monday,1,add,pdp,,
8204,2024-01-08 21:07:03,Monday,1,view,cart,,
8204,2024-01-08 21:07:36,Monday,1,purchase,cart,504.6,508.5220910189287
8204,2024-01-16 07:04:00,Tuesday,1,add,pdp,,
8204,2024-01-16 07:04:08,Tuesday,1,view,cart,,
8204,2024-01-16 07:04:19,Tuesday,1,purchase,cart,91.37,508.5220910189287
8204,2024-01-09 07:51:00,Tuesday,1,view,recommendations,,
8204,2024-01-09 07:51:57,Tuesday,1,click,pdp,,
8205,2024-01-17 20:25:00,Wednesday,1,view,search,,
8205,2024-01-17 20:25:47,Wednesday,1,add,search,,
8205,2024-01-17 20:26:06,Wednesday,1,view,cart,,
8205,2024-01-17 20:26:34,Wednesday,1,purchase,cart,815.52,508.5220910189287
8205,2024-01-28 06:48:00,Sunday,1,view,catalog,,
8205,2024-01-28 06:48:05,Sunday,1,click,pdp,,
